ts,x direction pos,y direction pos,z direction pos, x origin, y origin, z origin, viewedObjects
2020-09-15T14:18:45.9856965Z,-0.04709075,0.03271621,-0.9983547,229.1666,-183.7694,272.3447,head
2020-09-15T14:18:46.0206851Z,-0.04743937,0.03192109,-0.9983639,229.1665,-183.7695,272.3447,head
2020-09-15T14:18:46.0476765Z,-0.04743245,0.03187562,-0.9983657,229.1664,-183.7694,272.3448,head
2020-09-15T14:18:46.0776665Z,-0.04714226,0.03163523,-0.9983872,229.1664,-183.7694,272.3449,head
2020-09-15T14:18:46.1106565Z,-0.04734214,0.03053953,-0.9984117,229.1663,-183.7693,272.345,head
2020-09-15T14:18:46.1406472Z,-0.04767483,0.03032088,-0.9984026,229.1663,-183.7693,272.3451,head
2020-09-15T14:18:46.1696365Z,-0.0478847,0.03028312,-0.9983937,229.1663,-183.7693,272.345,head
2020-09-15T14:18:46.1986266Z,-0.04822456,0.03056804,-0.9983687,229.1663,-183.7693,272.345,head
2020-09-15T14:18:46.2306162Z,-0.04821483,0.03057201,-0.998369,229.1663,-183.7693,272.345,head
2020-09-15T14:18:46.2616072Z,-0.04779573,0.03104416,-0.9983746,229.1661,-183.7692,272.3452,head
2020-09-15T14:18:46.2955951Z,-0.04796511,0.03070206,-0.998377,229.1659,-183.7693,272.3451,head
2020-09-15T14:18:46.3265852Z,-0.04808026,0.03052216,-0.998377,229.166,-183.7694,272.3449,head
2020-09-15T14:18:46.3585748Z,-0.04820001,0.03035102,-0.9983764,229.166,-183.7695,272.3448,head
2020-09-15T14:18:46.3855077Z,-0.04848966,0.0306542,-0.9983532,229.1659,-183.7695,272.3448,head
2020-09-15T14:18:46.4125003Z,-0.04860112,0.03039649,-0.9983556,229.1659,-183.7695,272.3448,head
2020-09-15T14:18:46.5284616Z,-0.04827365,0.03027466,-0.9983752,229.166,-183.7694,272.3448,head
2020-09-15T14:18:46.5734471Z,-0.05040049,0.02853373,-0.9983214,229.1662,-183.7694,272.3449,head
2020-09-15T14:18:46.6034371Z,-0.0509759,0.0277412,-0.9983145,229.1661,-183.7693,272.345,head
2020-09-15T14:18:46.6354268Z,-0.05133701,0.02731843,-0.9983077,229.166,-183.7693,272.345,head
2020-09-15T14:18:46.6676456Z,-0.0514449,0.02726959,-0.9983035,229.1661,-183.7693,272.345,head
2020-09-15T14:18:46.6956370Z,-0.0514705,0.0273297,-0.9983005,229.166,-183.7694,272.3449,head
2020-09-15T14:18:46.7246274Z,-0.05109863,0.02759116,-0.9983124,229.1659,-183.7694,272.3449,head
2020-09-15T14:18:46.7636150Z,-0.05106352,0.02802353,-0.9983022,229.1658,-183.7695,272.3448,head
2020-09-15T14:18:46.7956045Z,-0.05015182,0.02896178,-0.9983216,229.1658,-183.7696,272.3448,head
2020-09-15T14:18:46.8245951Z,-0.0501214,0.0288612,-0.998326,229.1657,-183.7696,272.3447,head
2020-09-15T14:18:46.8515863Z,-0.04918251,0.02977978,-0.9983457,229.1656,-183.7697,272.3447,head
2020-09-15T14:18:46.8855755Z,-0.04903157,0.02972604,-0.9983548,229.1655,-183.7697,272.3446,head
2020-09-15T14:18:46.9165656Z,-0.04852596,0.02991687,-0.9983738,229.1656,-183.7698,272.3445,head
2020-09-15T14:18:46.9475552Z,-0.04861057,0.03030162,-0.9983581,229.1657,-183.7699,272.3442,head
2020-09-15T14:18:46.9765465Z,-0.04877005,0.03072417,-0.9983374,229.1658,-183.77,272.3441,head
2020-09-15T14:18:47.0090492Z,-0.04907051,0.03045471,-0.9983309,229.1658,-183.77,272.3441,head
2020-09-15T14:18:47.0360400Z,-0.04848078,0.03013103,-0.9983695,229.166,-183.7701,272.344,head
2020-09-15T14:18:47.0665373Z,-0.04822446,0.03000505,-0.9983857,229.1659,-183.7701,272.3441,head
2020-09-15T14:18:47.0995270Z,-0.04744865,0.03015997,-0.9984183,229.1656,-183.77,272.3442,head
2020-09-15T14:18:47.1305171Z,-0.04705026,0.03018372,-0.9984364,229.1654,-183.7699,272.3444,head
2020-09-15T14:18:47.1585077Z,-0.04656115,0.0300561,-0.9984632,229.1653,-183.7699,272.3444,head
2020-09-15T14:18:47.1874984Z,-0.04656928,0.0298469,-0.9984691,229.1654,-183.77,272.3442,head
2020-09-15T14:18:47.2224865Z,-0.01386843,0.02659958,-0.99955,229.1655,-183.77,272.3442,head
2020-09-15T14:18:47.2524763Z,0.00286894,0.01639561,-0.9998615,229.1654,-183.7699,272.3443,head
2020-09-15T14:18:47.2804679Z,0.005910959,0.01510117,-0.9998685,229.1653,-183.7699,272.3444,head
2020-09-15T14:18:47.3094583Z,0.006584423,0.01352709,-0.9998868,229.1651,-183.77,272.3443,head
2020-09-15T14:18:47.3394487Z,0.006723985,0.01309281,-0.9998917,229.1651,-183.7701,272.3442,head
2020-09-15T14:18:47.3724379Z,-0.05422243,0.02620987,-0.9981849,229.1651,-183.7701,272.3441,head
2020-09-15T14:18:47.4014282Z,-0.2553247,0.09222277,-0.962447,229.1649,-183.7702,272.3441,Office-Wall behind
2020-09-15T14:18:47.4294192Z,-0.268859,0.1038382,-0.9575659,229.1647,-183.7702,272.3441,Office-Wall behind
2020-09-15T14:18:47.4594091Z,-0.2715276,0.1008501,-0.9571322,229.1645,-183.7703,272.3441,Office-Wall behind
2020-09-15T14:18:47.4874007Z,-0.2685471,0.09870661,-0.958196,229.1641,-183.7703,272.3441,Office-Wall behind
2020-09-15T14:18:47.5163910Z,-0.2667096,0.1006391,-0.9585081,229.1638,-183.7704,272.3441,Office-Wall behind
2020-09-15T14:18:47.5483804Z,-0.2665386,0.100608,-0.9585589,229.1635,-183.7705,272.344,Office-Wall behind
2020-09-15T14:18:47.5823690Z,-0.3396777,0.1516015,-0.9282435,229.163,-183.7705,272.3441,PictureFrame
2020-09-15T14:18:47.6123595Z,-0.3492482,0.1569748,-0.9237882,229.1625,-183.7704,272.3444,PictureFrame
2020-09-15T14:18:47.6383537Z,-0.3503889,0.1617072,-0.9225391,229.1623,-183.7704,272.3444,PictureFrame
2020-09-15T14:18:47.6673414Z,-0.3513077,0.1653388,-0.9215454,229.1622,-183.7704,272.3444,PictureFrame
2020-09-15T14:18:47.7022332Z,-0.3501594,0.1679438,-0.9215114,229.1619,-183.7704,272.3446,PictureFrame
2020-09-15T14:18:47.7332221Z,-0.3459436,0.1714072,-0.9224655,229.1617,-183.7704,272.3445,PictureFrame
2020-09-15T14:18:47.7612134Z,-0.3436146,0.1719191,-0.9232404,229.1613,-183.7705,272.3446,PictureFrame
2020-09-15T14:18:47.7962022Z,-0.3421291,0.17276,-0.9236351,229.1609,-183.7706,272.3446,PictureFrame
2020-09-15T14:18:47.8241928Z,-0.3381528,0.1753311,-0.9246143,229.1604,-183.7706,272.3446,PictureFrame
2020-09-15T14:18:47.8571824Z,-0.3609992,0.1736559,-0.916255,229.16,-183.7707,272.3447,PictureFrame
2020-09-15T14:18:47.8851727Z,-0.3761994,0.1750737,-0.9098479,229.1598,-183.7707,272.3447,PictureFrame
2020-09-15T14:18:47.9146718Z,-0.3782907,0.1746905,-0.9090542,229.1598,-183.7706,272.3448,PictureFrame
2020-09-15T14:18:47.9406632Z,-0.3778577,0.1757552,-0.909029,229.1598,-183.7707,272.3447,PictureFrame
2020-09-15T14:18:47.9666550Z,-0.3785213,0.1757732,-0.9087493,229.16,-183.7708,272.3445,PictureFrame
2020-09-15T14:18:47.9966460Z,-0.3779809,0.1766994,-0.9087947,229.1602,-183.7708,272.3445,PictureFrame
2020-09-15T14:18:48.0286347Z,-0.3779811,0.1774223,-0.9086537,229.1604,-183.7708,272.3443,PictureFrame
2020-09-15T14:18:48.0586245Z,-0.3777253,0.1781745,-0.908613,229.1605,-183.7709,272.3443,PictureFrame
